"PID","AssessmentYear","Ward_name","DemandTax","DemandCess","DemandPenalty","DemandSWMCess","DemandTotal"
"30242","2007-08","1a","36","9","0","0","45"
"30242","2008-09","1a","36","9","0","0","45"
"30242","2009-10","1a","36","9","0","0","45"
"30242","2010-11","1a","36","9","0","0","45"
"30242","2011-12","1a","36","9","0","0","45"
"30242","2012-13","1a","42","10","67","0","119"
"30242","2013-14","1a","55","13","75","0","143"
"30242","2014-15","1a","55","14","62","0","131"
"30289","2002-03","1a","0","0","0","0","0"
"30289","2003-04","1a","0","0","0","0","0"
"30289","2004-05","1a","0","0","0","0","0"
"30289","2005-06","1a","0","0","0","0","0"
"30289","2006-07","1a","40","10","0","0","50"
"30289","2007-08","1a","40","10","34","0","84"
"30289","2008-09","1a","40","10","34","0","84"
"30289","2009-10","1a","40","10","34","0","84"
"30289","2010-11","1a","40","10","34","0","84"
"30289","2011-12","1a","40","10","27","0","77"
"30289","2012-13","1a","40","10","18","0","68"
"30289","2013-14","1a","53","13","11","0","77"
"30289","2014-15","1a","50","13","0","0","63"
"30293","2002-03","1a","0","0","0","0","0"
"30293","2003-04","1a","0","0","0","0","0"
"30293","2004-05","1a","0","0","0","0","0"
"30293","2005-06","1a","0","0","0","0","0"
"30293","2006-07","1a","40","10","0","0","50"
"30293","2007-08","1a","40","10","34","0","84"
"30293","2008-09","1a","40","10","34","0","84"
"30293","2009-10","1a","40","10","34","0","84"
"30293","2010-11","1a","40","10","34","0","84"
"30293","2011-12","1a","40","10","27","0","77"
"30293","2012-13","1a","40","10","18","0","68"
"30293","2013-14","1a","53","13","11","0","77"
"30293","2014-15","1a","50","13","0","0","63"
"30305","2002-03","1a","60","26","0","0","86"
"30305","2003-04","1a","60","26","0","0","86"
"30305","2004-05","1a","60","26","0","0","86"
"30305","2005-06","1a","60","26","0","0","86"
"30305","2006-07","1a","60","26","0","0","86"
"30305","2007-08","1a","60","15","52","0","127"
"30305","2008-09","1a","60","15","52","0","127"
"30305","2009-10","1a","60","15","52","0","127"
"30305","2010-11","1a","60","15","50","0","125"
"30305","2011-12","1a","60","15","36","0","111"
"30305","2012-13","1a","60","15","22","0","97"
"30305","2013-14","1a","78","19","9","0","106"
"30305","2014-15","1a","78","20","3","0","101"
"30329","2002-03","1a","0","0","0","0","0"
"30329","2003-04","1a","0","0","0","0","0"
"30329","2004-05","1a","0","0","0","0","0"
"30329","2005-06","1a","0","0","0","0","0"
"30329","2006-07","1a","41","10","0","0","51"
"30329","2007-08","1a","40","10","0","0","50"
"30329","2008-09","1a","40","10","0","0","50"
"30329","2009-10","1a","205","46","0","0","251"
"30329","2010-11","1a","204","46","0","0","250"
"30329","2011-12","1a","204","46","0","0","250"
"30329","2012-13","1a","205","49","0","0","254"
"30329","2013-14","1a","253","61","0","0","314"
"30329","2014-15","1a","100","26","0","0","126"
"30336","2002-03","1a","80","20","0","0","100"
"30336","2003-04","1a","80","20","0","0","100"
"30336","2004-05","1a","80","20","0","0","100"
"30336","2005-06","1a","80","20","0","0","100"
"30336","2006-07","1a","80","20","0","0","100"
"30336","2007-08","1a","80","20","0","0","100"
"30336","2008-09","1a","80","19","0","0","100"
"30336","2009-10","1a","80","20","0","0","100"
"30336","2010-11","1a","80","20","0","0","100"
"30336","2011-12","1a","40","10","0","0","50"
"30336","2012-13","1a","40","10","64","0","114"
"30336","2013-14","1a","52","12","71","0","135"
"30336","2014-15","1a","52","14","58","0","124"
"30351","2002-03","1a","999","439","0","0","1438"
"30351","2003-04","1a","999","240","0","0","1239"
"30351","2004-05","1a","999","240","0","0","1239"
"30351","2005-06","1a","999","240","0","0","1239"
"30351","2006-07","1a","999","240","0","0","1239"
"30351","2007-08","1a","11466","2752","0","0","14218"
"30351","2008-09","1a","11375","2730","0","0","14105"
"30351","2009-10","1a","13813","3315","0","0","17128"
"30351","2010-11","1a","10235","2456","21289","0","33980"
"30351","2011-12","1a","10147","2435","18670","0","31252"
"30351","2012-13","1a","10059","2414","16094","600","29167"
"30351","2013-14","1a","11524","2766","15673","600","30563"
"30351","2014-15","1a","11406","2966","12775","600","27747"
"30372","2002-03","1a","60","26","51","0","137"
"30372","2003-04","1a","60","14","51","0","125"
"30372","2004-05","1a","60","14","51","0","125"
"30372","2005-06","1a","60","14","51","0","125"
"30372","2006-07","1a","60","14","0","0","74"
"30372","2007-08","1a","60","14","0","0","74"
"30372","2008-09","1a","60","14","0","0","74"
"30372","2009-10","1a","60","14","0","0","74"
"30372","2010-11","1a","60","14","0","0","74"
"30372","2011-12","1a","60","14","0","0","74"
"30372","2012-13","1a","60","15","13","0","88"
"30372","2013-14","1a","78","19","0","0","97"
"30372","2014-15","1a","74","19","0","0","93"
"30499","2002-03","1a","30","13","0","0","43"
"30499","2003-04","1a","30","7","0","0","37"
"30499","2004-05","1a","30","7","0","0","37"
"30499","2005-06","1a","30","7","0","0","37"
"30499","2006-07","1a","30","7","0","0","37"
"30499","2007-08","1a","30","7","26","0","63"
"30499","2008-09","1a","30","7","26","0","63"
"30499","2009-10","1a","30","7","25","0","62"
"30499","2010-11","1a","30","7","18","0","55"
"30499","2011-12","1a","30","7","11","0","48"
"30499","2012-13","1a","30","7","4","0","41"
"30499","2013-14","1a","39","9","12","0","60"
"30499","2014-15","1a","39","10","2","0","51"
"31221","2002-03","1a","84","37","72","0","193"
"31221","2003-04","1a","84","21","72","0","177"
"31221","2004-05","1a","84","21","72","0","177"
"31221","2005-06","1a","84","21","72","0","177"
"31221","2006-07","1a","84","21","72","0","177"
"31221","2007-08","1a","84","21","72","0","177"
"31221","2008-09","1a","84","21","72","0","177"
"31221","2009-10","1a","84","21","71","0","176"
"31221","2010-11","1a","84","21","50","0","155"
"31221","2011-12","1a","84","21","30","0","135"
"31221","2012-13","1a","84","21","10","0","115"
"31221","2013-14","1a","110","26","4","0","140"
"31221","2014-15","1a","110","29","9","0","148"
"31414","2014-15","1a","3495","909","70","480","4954"
"31414","2002-03","1a","84","37","51","0","193"
"31414","2003-04","1a","84","20","51","0","176"
"31414","2004-05","1a","84","20","51","0","176"
"31414","2005-06","1a","84","20","51","0","176"
"31414","2006-07","1a","84","20","51","0","176"
"31414","2007-08","1a","84","20","51","0","176"
"31414","2008-09","1a","84","20","51","0","176"
"31414","2009-10","1a","84","20","49","0","173"
"31414","2010-11","1a","84","20","34","0","153"
"31414","2011-12","1a","84","20","20","0","133"
"31414","2012-13","1a","84","20","6","0","112"
"31414","2013-14","1a","3526","846","352","480","5084"
"32285","2002-03","1a","60","26","51","0","137"
"32285","2003-04","1a","60","15","52","0","127"
"32285","2004-05","1a","60","15","52","0","127"
"32285","2005-06","1a","60","15","52","0","127"
"32285","2006-07","1a","60","15","52","0","127"
"32285","2007-08","1a","60","15","52","0","127"
"32285","2008-09","1a","60","15","52","0","127"
"32285","2009-10","1a","60","15","50","0","125"
"32285","2010-11","1a","60","15","36","0","111"
"32285","2011-12","1a","60","15","22","0","97"
"32285","2012-13","1a","60","15","7","0","82"
"32285","2013-14","1a","78","19","106","0","203"
"32285","2014-15","1a","78","20","87","0","185"
"32297","2014-15","1a","72","19","0","0","91"
"32297","2013-14","1a","72","17","16","0","105"
"32297","2002-03","1a","55","24","47","0","126"
"32297","2003-04","1a","55","13","47","0","115"
"32297","2004-05","1a","55","13","47","0","115"
"32297","2005-06","1a","55","13","47","0","115"
"32297","2006-07","1a","55","13","47","0","115"
"32297","2007-08","1a","55","13","47","0","115"
"32297","2008-09","1a","55","13","47","0","115"
"32297","2009-10","1a","55","13","46","0","114"
"32297","2010-11","1a","55","13","33","0","101"
"32297","2011-12","1a","55","13","20","0","88"
"32297","2012-13","1a","55","13","7","0","75"
"37085","2002-03","1a","51","22","43","0","116"
"37085","2003-04","1a","51","12","43","0","106"
"37085","2004-05","1a","51","12","43","0","106"
"37085","2005-06","1a","51","12","43","0","106"
"37085","2006-07","1a","51","12","43","0","106"
"37085","2007-08","1a","51","12","44","0","107"
"37085","2008-09","1a","51","12","44","0","107"
"37085","2009-10","1a","51","12","41","0","104"
"37085","2010-11","1a","51","12","29","0","92"
"37085","2011-12","1a","51","12","16","0","79"
"37085","2012-13","1a","51","12","4","0","67"
"37085","2013-14","1a","67","16","5","0","88"
"37085","2014-15","1a","1270","330","1422","180","3202"
"37738","2002-03","1a","558","245","0","0","803"
"37738","2003-04","1a","348","100","0","0","448"
"37738","2004-05","1a","498","120","0","0","618"
"37738","2005-06","1a","741","178","0","0","919"
"37738","2006-07","1a","735","176","0","0","911"
"37738","2007-08","1a","1390","334","0","0","1724"
"37738","2008-09","1a","1220","292","0","0","1512"
"37738","2009-10","1a","1215","292","0","0","1507"
"37738","2010-11","1a","1074","256","0","0","1335"
"37738","2011-12","1a","1065","256","234","0","1555"
"37738","2012-13","1a","1055","253","0","0","1308"
"37738","2013-14","1a","1201","288","0","360","1849"
"37738","2014-15","1a","1092","284","0","360","1736"
"37768","2002-03","1a","135","59","0","0","194"
"37768","2003-04","1a","135","32","0","0","167"
"37768","2004-05","1a","135","32","0","0","167"
"37768","2005-06","1a","135","32","0","0","167"
"37768","2006-07","1a","135","32","0","0","167"
"37768","2007-08","1a","135","32","0","0","167"
"37768","2008-09","1a","135","32","0","0","167"
"37768","2009-10","1a","135","32","0","0","167"
"37768","2010-11","1a","135","32","0","0","167"
"37768","2011-12","1a","135","32","0","0","167"
"37768","2012-13","1a","135","32","0","0","167"
"37768","2013-14","1a","176","42","239","0","457"
"37768","2014-15","1a","176","46","197","0","419"
"37832","2002-03","1a","60","26","0","0","86"
"37832","2003-04","1a","60","14","0","0","74"
"37832","2004-05","1a","60","14","0","0","74"
"37832","2005-06","1a","30","7","0","0","37"
"37832","2006-07","1a","30","7","0","0","37"
"37832","2007-08","1a","60","14","0","0","74"
"37832","2008-09","1a","60","14","154","0","228"
"37832","2009-10","1a","60","14","139","0","213"
"37832","2010-11","1a","60","14","125","0","199"
"37832","2011-12","1a","60","14","110","0","184"
"37832","2012-13","1a","60","14","96","0","170"
"37832","2013-14","1a","78","19","106","0","203"
"37832","2014-15","1a","78","20","87","0","185"
"37841","2002-03","1a","130","58","0","0","188"
"37841","2003-04","1a","130","32","0","0","162"
"37841","2004-05","1a","130","32","0","0","162"
"37841","2005-06","1a","65","15","0","0","80"
"37841","2006-07","1a","65","15","0","0","80"
"37841","2007-08","1a","132","32","0","0","164"
"37841","2008-09","1a","132","32","0","0","164"
"37841","2009-10","1a","132","32","0","0","164"
"37841","2010-11","1a","132","32","42","0","206"
"37841","2011-12","1a","132","32","5","0","169"
"37841","2012-13","1a","132","32","5","0","169"
"37841","2013-14","1a","171","41","3","0","215"
"37841","2014-15","1a","162","42","0","0","204"
"37849","2002-03","1a","42","18","168","0","228"
"37849","2003-04","1a","42","10","158","0","210"
"37849","2004-05","1a","42","10","148","0","200"
"37849","2005-06","1a","42","10","138","0","190"
"37849","2006-07","1a","80","20","0","0","100"
"37849","2007-08","1a","42","10","0","0","52"
"37849","2008-09","1a","42","10","0","0","52"
"37849","2009-10","1a","42","10","0","0","52"
"37849","2010-11","1a","42","10","87","0","139"
"37849","2011-12","1a","42","10","77","0","129"
"37849","2012-13","1a","42","10","67","0","119"
"37849","2013-14","1a","54","13","73","0","140"
"37849","2014-15","1a","54","14","60","0","128"
"37850","2002-03","1a","42","18","168","0","228"
"37850","2003-04","1a","42","10","158","0","210"
"37850","2004-05","1a","42","10","148","0","200"
"37850","2005-06","1a","40","10","0","0","50"
"37850","2006-07","1a","40","10","0","0","50"
"37850","2007-08","1a","42","10","0","0","52"
"37850","2008-09","1a","42","10","0","0","52"
"37850","2009-10","1a","42","10","0","0","52"
"37850","2010-11","1a","42","10","15","0","67"
"37850","2011-12","1a","42","10","5","0","57"
"37850","2012-13","1a","42","10","67","0","119"
"37850","2013-14","1a","54","13","73","0","140"
"37850","2014-15","1a","54","14","60","0","128"
"37977","2002-03","1a","40","18","160","0","218"
"37977","2003-04","1a","40","10","150","0","200"
"37977","2004-05","1a","40","10","141","0","191"
"37977","2005-06","1a","40","10","0","0","50"
"37977","2006-07","1a","40","10","0","0","50"
"37977","2007-08","1a","40","10","0","0","50"
"37977","2008-09","1a","40","10","0","0","50"
"37977","2009-10","1a","40","10","0","0","50"
"37977","2010-11","1a","40","10","14","0","64"
"37977","2011-12","1a","40","10","4","0","54"
"37977","2012-13","1a","40","10","64","0","114"
"37977","2013-14","1a","52","12","71","0","135"
"37977","2014-15","1a","52","14","58","0","124"
"38777","2002-03","1a","54","24","46","0","124"
"38777","2003-04","1a","54","13","46","0","113"
"38777","2004-05","1a","54","13","46","0","113"
"38777","2005-06","1a","54","13","46","0","113"
"38777","2006-07","1a","54","13","46","0","113"
"38777","2007-08","1a","54","13","46","0","113"
"38777","2008-09","1a","54","13","46","0","113"
"38777","2009-10","1a","54","13","34","0","101"
"38777","2010-11","1a","54","13","21","0","88"
"38777","2011-12","1a","54","13","8","0","75"
"38777","2012-13","1a","54","13","86","0","153"
"38777","2013-14","1a","71","17","97","0","185"
"38777","2014-15","1a","71","18","80","0","169"
"39968","2002-03","1a","127","56","109","0","292"
"39968","2003-04","1a","127","30","109","0","266"
"39968","2004-05","1a","127","30","108","0","265"
"39968","2005-06","1a","127","30","108","0","265"
"39968","2006-07","1a","127","30","108","0","265"
"39968","2007-08","1a","127","30","108","0","265"
"39968","2008-09","1a","127","30","108","0","265"
"39968","2009-10","1a","126","30","108","0","264"
"39968","2010-11","1a","127","30","79","0","236"
"39968","2011-12","1a","127","30","48","0","205"
"39968","2012-13","1a","127","30","18","0","175"
"39968","2013-14","1a","164","39","46","0","249"
"39968","2014-15","1a","164","43","6","0","213"
"56191","2002-03","1a","42","18","36","0","96"
"56191","2003-04","1a","42","10","36","0","88"
"56191","2004-05","1a","42","10","36","0","88"
"56191","2005-06","1a","42","10","36","0","88"
"56191","2006-07","1a","42","10","36","0","88"
"56191","2007-08","1a","42","10","36","0","88"
"56191","2008-09","1a","42","10","36","0","88"
"56191","2009-10","1a","42","10","36","0","88"
"56191","2010-11","1a","42","10","29","0","81"
"56191","2011-12","1a","42","10","18","0","70"
"56191","2012-13","1a","42","10","8","0","60"
"56191","2013-14","1a","52","13","0","0","65"
"56191","2014-15","1a","47","12","53","0","112"
"57111","2018-19","1a","94","24","17","180","315"
"57111","2015-16","1a","770","177","693","180","1820"
"57111","2005-06","1a","0","0","0","0","0"
"57111","2008-09","1a","0","0","0","0","0"
"57111","2011-12","1a","0","0","0","0","0"
"57111","2014-15","1a","0","0","0","180","180"
"57111","2016-17","1a","110","29","73","180","392"
"57111","2017-18","1a","665","173","279","180","1297"
"57111","2002-03","1a","268","110","1077","0","1455"
"57111","2003-04","1a","401","164","1516","0","2081"
"57111","2004-05","1a","401","92","1420","0","1913"
"57111","2006-07","1a","569","119","1741","0","2429"
"57111","2007-08","1a","569","119","1605","0","2293"
"57111","2009-10","1a","621","130","1453","0","2204"
"57111","2010-11","1a","621","130","1304","0","2055"
"57111","2012-13","1a","691","145","1119","180","2135"
"57111","2013-14","1a","691","166","954","180","1991"
"57114","2015-16","1a","5458","1255","4912","360","11985"
"57114","2016-17","1a","2568","668","1695","360","5291"
"57114","2017-18","1a","4810","1251","2020","360","8441"
"57114","2018-19","1a","1282","333","231","360","2206"
"57114","2002-03","1a","317","139","0","0","456"
"57114","2003-04","1a","317","76","0","0","393"
"57114","2004-05","1a","317","76","0","0","393"
"57114","2005-06","1a","317","76","0","0","393"
"57114","2006-07","1a","1158","278","0","0","1436"
"57114","2007-08","1a","6527","1466","0","0","8113"
"57114","2008-09","1a","6470","1553","0","0","8043"
"57114","2009-10","1a","6482","1554","0","0","8036"
"57114","2010-11","1a","200","42","420","0","662"
"57114","2011-12","1a","261","63","485","0","809"
"57114","2012-13","1a","261","55","423","360","1099"
"57114","2013-14","1a","4858","1166","6704","360","13088"
"57114","2014-15","1a","5458","1255","6222","360","13295"
"57116","2016-17","1a","701","182","463","480","1826"
"57116","2017-18","1a","4031","1048","1693","480","7252"
"57116","2018-19","1a","806","210","145","480","1641"
"57116","2005-06","1a","0","0","0","0","0"
"57116","2008-09","1a","0","0","0","0","0"
"57116","2011-12","1a","0","0","0","0","0"
"57116","2014-15","1a","0","0","0","480","480"
